timestamp,nao,ao,pna,mjo80e,mjo70e,mjo40w,mjo20e,mjo160e,mjo140e,mjo120w,mjo120e,mjo10w,mjo100e,nino4,nino3,nino34
2019-05-17,-0.777,-2.008,-0.058,1.38,1.09,-1.31,0.12,-0.74,0.37,-1.33,1.08,-0.89,1.39,0.7854273,0.6098093,0.7219498
2019-05-18,-0.808,-2.188,-0.272,1.24,0.89,-1.33,-0.15,-0.49,0.6,-1.2,1.19,-1.05,1.38,0.7920296,0.6655521,0.7621716
2019-05-19,-0.933,-2.168,-0.526,1.27,0.93,-1.37,-0.15,-0.5,0.62,-1.24,1.23,-1.08,1.42,0.7736672,0.6820245,0.7840549
2019-05-20,-0.982,-1.888,-0.373,1.31,0.96,-1.41,-0.14,-0.52,0.64,-1.28,1.27,-1.11,1.47,0.7421314,0.7334211,0.8318555
2019-05-21,-1.138,-1.822,0.051,1.34,1.0,-1.46,-0.14,-0.53,0.66,-1.32,1.32,-1.14,1.51,0.7190847,0.7877327,0.8580617
2019-05-22,-1.66,-1.595,-0.22,1.38,1.03,-1.5,-0.13,-0.55,0.68,-1.36,1.36,-1.17,1.56,0.6991472,0.7963184,0.8393393
2019-05-23,-1.378,-0.545,-1.167,1.41,1.07,-1.54,-0.13,-0.56,0.7,-1.4,1.4,-1.2,1.6,0.7860852,0.7997775,0.8010922
2019-05-24,-0.824,0.065,-1.338,1.24,0.86,-1.55,-0.4,-0.31,0.92,-1.27,1.5,-1.36,1.57,0.9051455,0.8017742,0.8540856
2019-05-25,-0.781,0.127,-1.134,1.08,0.66,-1.56,-0.66,-0.06,1.15,-1.13,1.6,-1.51,1.54,1.077776,0.8259601,0.9748358
2019-05-26,-0.687,0.169,-1.009,0.91,0.45,-1.58,-0.93,0.2,1.37,-1.0,1.69,-1.67,1.5,1.069529,0.8811793,1.027645
2019-05-27,-0.786,-0.291,-0.632,0.75,0.25,-1.59,-1.19,0.45,1.6,-0.86,1.79,-1.82,1.47,0.9967433,0.9697269,1.105507
2019-05-28,-1.049,-0.954,-0.23,0.58,0.04,-1.6,-1.46,0.7,1.82,-0.73,1.89,-1.98,1.44,0.933146,1.008375,1.137277
2019-05-29,-1.014,-1.281,-0.042,0.08,-0.45,-1.22,-1.72,1.13,1.9,-0.23,1.66,-1.85,1.02,0.9085103,1.013227,1.103168
2019-05-30,-0.809,-1.09,0.318,-0.43,-0.94,-0.84,-1.98,1.55,1.98,0.27,1.43,-1.72,0.6,0.9009987,0.9886494,1.042046
2019-05-31,-0.661,-0.695,0.472,-0.93,-1.43,-0.45,-2.25,1.98,2.07,0.78,1.21,-1.6,0.19,0.9484168,0.9285179,1.024462
2019-06-01,-0.512,-0.403,0.377,-1.44,-1.92,-0.07,-2.51,2.4,2.15,1.28,0.98,-1.47,-0.23,0.977282,0.8495424,0.9665193
2019-06-02,-0.4,-0.258,0.267,-1.94,-2.41,0.31,-2.77,2.83,2.23,1.78,0.75,-1.34,-0.65,1.017804,0.8265632,0.9317397
2019-06-03,-0.348,-0.165,0.11,-1.94,-2.37,0.51,-2.51,2.64,1.9,1.82,0.46,-1.04,-0.82,1.039614,0.8085389,0.9301487
2019-06-04,-0.37,-0.342,-0.194,-1.94,-2.33,0.71,-2.25,2.45,1.58,1.86,0.18,-0.74,-0.99,1.06504,0.865751,1.002883
2019-06-05,-0.445,-0.807,-0.153,-1.93,-2.28,0.92,-2.0,2.25,1.25,1.89,-0.11,-0.44,-1.17,1.075207,0.8265823,0.9854246
2019-06-06,-0.377,-1.021,-0.19,-1.93,-2.24,1.12,-1.74,2.06,0.93,1.93,-0.39,-0.14,-1.34,1.072386,0.7751628,0.9617105
2019-06-07,-0.403,-1.004,-0.276,-1.93,-2.2,1.32,-1.48,1.87,0.6,1.97,-0.68,0.16,-1.51,1.070579,0.6598614,0.9305655
2019-06-08,-0.558,-0.852,-0.615,-1.72,-1.95,1.21,-1.27,1.64,0.49,1.76,-0.65,0.2,-1.37,1.074318,0.5759735,0.8988948
2019-06-09,-0.813,-0.713,-0.862,-1.51,-1.7,1.1,-1.06,1.4,0.37,1.55,-0.61,0.24,-1.23,1.128844,0.5548664,0.8777224
2019-06-10,-1.061,-0.845,-0.47,-1.3,-1.45,1.0,-0.84,1.17,0.26,1.35,-0.58,0.27,-1.08,1.124749,0.5948406,0.9199351
2019-06-11,-1.131,-1.076,-0.075,-1.09,-1.2,0.89,-0.63,0.93,0.14,1.14,-0.54,0.31,-0.94,1.100729,0.6862237,0.9720829
2019-06-12,-1.179,-1.217,0.091,-0.88,-0.95,0.78,-0.42,0.7,0.03,0.93,-0.51,0.35,-0.8,1.001153,0.7430349,0.9600672
2019-06-13,-1.175,-0.921,0.103,-0.72,-0.75,0.86,-0.11,0.41,-0.28,0.83,-0.7,0.59,-0.83,0.9428669,0.7673681,0.8903591
2019-06-14,-1.225,-0.76,0.31,-0.56,-0.56,0.94,0.21,0.13,-0.59,0.73,-0.88,0.83,-0.85,0.9411599,0.7933654,0.8672035
2019-06-15,-1.059,-0.525,0.533,-0.4,-0.36,1.02,0.52,-0.16,-0.9,0.63,-1.07,1.06,-0.88,0.9477083,0.7660173,0.861884
2019-06-16,-0.875,-0.352,0.804,-0.24,-0.17,1.1,0.84,-0.44,-1.21,0.53,-1.25,1.3,-0.9,0.9227039,0.6413073,0.8197908
2019-06-17,-0.561,0.099,0.528,-0.08,0.03,1.18,1.15,-0.73,-1.52,0.43,-1.44,1.54,-0.93,0.874572,0.5895925,0.7861738
2019-06-18,-0.147,0.754,0.223,0.11,0.26,1.06,1.34,-0.95,-1.62,0.23,-1.41,1.56,-0.8,0.8328491,0.5825901,0.7358031
2019-06-19,-0.114,0.979,0.018,0.3,0.49,0.94,1.52,-1.17,-1.72,0.02,-1.38,1.57,-0.68,0.703355,0.5419231,0.6603862
2019-06-20,-0.322,0.643,0.08,0.48,0.73,0.83,1.71,-1.38,-1.83,-0.18,-1.35,1.59,-0.55,0.721393,0.535218,0.7006764
2019-06-21,-0.33,0.183,-0.498,0.67,0.96,0.71,1.89,-1.6,-1.93,-0.39,-1.32,1.6,-0.43,0.8087064,0.5201313,0.768738
2019-06-22,-0.313,-0.211,-0.534,0.86,1.19,0.59,2.08,-1.82,-2.03,-0.59,-1.29,1.62,-0.3,0.7923373,0.4777758,0.7516054
2019-06-23,-0.425,-0.713,-0.438,0.86,1.12,0.44,1.83,-1.65,-1.76,-0.6,-1.06,1.37,-0.17,0.7951167,0.436748,0.651981
2019-06-24,-0.399,-1.346,-0.605,0.85,1.04,0.29,1.59,-1.48,-1.49,-0.61,-0.84,1.12,-0.04,0.797227,0.4641375,0.5876408
2019-06-25,-0.294,-1.575,-0.761,0.85,0.97,0.14,1.34,-1.3,-1.23,-0.63,-0.61,0.88,0.1,0.7965385,0.5085361,0.5444618
2019-06-26,-0.381,-1.508,-0.325,0.84,0.89,-0.01,1.1,-1.13,-0.96,-0.64,-0.39,0.63,0.23,0.8022202,0.4856196,0.5321911
2019-06-27,-0.464,-1.289,0.491,0.84,0.82,-0.16,0.85,-0.96,-0.69,-0.65,-0.16,0.38,0.36,0.8318869,0.4419158,0.5807723
2019-06-28,-0.628,-1.171,0.717,0.9,0.91,-0.3,0.83,-0.98,-0.61,-0.76,-0.03,0.26,0.47,0.8910648,0.4398262,0.6268826
2019-06-29,-0.673,-0.72,0.381,0.95,0.99,-0.45,0.82,-1.01,-0.52,-0.88,0.1,0.14,0.59,0.8651123,0.4275738,0.5830426
2019-06-30,-0.63,-0.265,-0.129,1.01,1.08,-0.59,0.8,-1.03,-0.44,-0.99,0.22,0.02,0.7,0.8381411,0.3959447,0.5698123
2019-07-01,-0.663,-0.141,-0.603,1.06,1.16,-0.74,0.79,-1.06,-0.35,-1.11,0.35,-0.1,0.82,0.8423408,0.3456723,0.5951136
2019-07-02,-0.62,-0.496,-0.959,1.12,1.25,-0.88,0.77,-1.08,-0.27,-1.22,0.48,-0.22,0.93,0.8974723,0.3055755,0.6062903
2019-07-03,-0.706,-0.722,-1.357,1.17,1.23,-1.04,0.57,-0.97,-0.05,-1.27,0.69,-0.45,1.08,0.9584351,0.2620216,0.6298513
2019-07-04,-0.664,-0.889,-1.478,1.22,1.2,-1.21,0.38,-0.86,0.17,-1.32,0.9,-0.68,1.23,1.011232,0.2477747,0.6763675
2019-07-05,-0.749,-1.189,-1.052,1.26,1.18,-1.37,0.18,-0.75,0.39,-1.38,1.1,-0.9,1.37,0.9793182,0.2676018,0.6968037
2019-07-06,-0.851,-1.338,0.089,1.31,1.15,-1.54,-0.01,-0.64,0.61,-1.43,1.31,-1.13,1.52,0.9395676,0.3070941,0.6963237
2019-07-07,-1.131,-1.6,0.481,1.36,1.13,-1.7,-0.21,-0.53,0.83,-1.48,1.52,-1.36,1.67,0.9121631,0.3174742,0.6589971
2019-07-08,-1.322,-1.735,0.653,1.28,1.03,-1.49,-0.12,-0.54,0.66,-1.34,1.3,-1.15,1.49,0.8255383,0.2942985,0.5720416
2019-07-09,-1.366,-1.447,1.377,1.19,0.93,-1.27,-0.04,-0.56,0.48,-1.2,1.09,-0.94,1.3,0.7998026,0.3214877,0.525436
2019-07-10,-0.885,-1.096,1.605,1.11,0.84,-1.06,0.05,-0.57,0.31,-1.05,0.87,-0.73,1.12,0.7857127,0.3357706,0.5112765
2019-07-11,-0.496,-0.845,0.845,1.02,0.74,-0.84,0.13,-0.59,0.13,-0.91,0.66,-0.52,0.93,0.814957,0.3934929,0.6000714
2019-07-12,-0.389,-0.757,0.375,0.94,0.64,-0.63,0.22,-0.6,-0.04,-0.77,0.44,-0.31,0.75,0.9205892,0.4226477,0.6900963
2019-07-13,-0.529,-0.718,0.654,0.83,0.57,-0.53,0.24,-0.56,-0.08,-0.68,0.35,-0.23,0.64,0.9434176,0.4276696,0.733901
2019-07-14,-0.627,-0.713,1.102,0.72,0.51,-0.43,0.25,-0.52,-0.13,-0.59,0.26,-0.15,0.53,0.937104,0.4039733,0.6931607
2019-07-15,-0.638,-0.582,1.277,0.62,0.44,-0.32,0.27,-0.48,-0.17,-0.49,0.17,-0.06,0.42,0.9588429,0.3918175,0.6468802
2019-07-16,-0.46,-0.425,0.942,0.51,0.38,-0.22,0.28,-0.44,-0.22,-0.4,0.08,0.02,0.31,0.949181,0.3428709,0.5720631
2019-07-17,-0.387,-0.262,0.601,0.4,0.31,-0.12,0.3,-0.4,-0.26,-0.31,-0.01,0.1,0.2,0.9143333,0.222325,0.437976
2019-07-18,-0.47,0.083,0.552,0.42,0.28,-0.31,0.09,-0.26,0.01,-0.37,0.23,-0.16,0.36,0.9157271,0.1274842,0.3989407
2019-07-19,-0.502,0.32,0.076,0.44,0.25,-0.5,-0.13,-0.13,0.27,-0.43,0.47,-0.42,0.52,1.026595,0.08187347,0.5112259
2019-07-20,-0.782,0.141,-0.7,0.46,0.22,-0.7,-0.34,0.01,0.54,-0.49,0.71,-0.69,0.67,1.08034,0.1163015,0.6026537
2019-07-21,-0.434,-0.055,-0.544,0.48,0.19,-0.89,-0.56,0.14,0.8,-0.55,0.95,-0.95,0.83,1.067758,0.1576921,0.6453654
2019-07-22,0.214,-0.23,0.322,0.5,0.16,-1.08,-0.77,0.28,1.07,-0.61,1.19,-1.21,0.99,1.053014,0.1990755,0.6706444
2019-07-23,0.508,-0.571,0.999,0.6,0.36,-0.97,-0.42,-0.0,0.74,-0.69,0.97,-0.94,0.92,0.9863816,0.2206183,0.6499013
2019-07-24,0.305,-0.877,1.362,0.7,0.56,-0.85,-0.08,-0.28,0.41,-0.76,0.76,-0.66,0.85,1.003438,0.1916845,0.5925557
2019-07-25,0.122,-0.907,1.465,0.8,0.75,-0.74,0.27,-0.57,0.07,-0.84,0.54,-0.39,0.77,1.005508,0.1233012,0.5016545
2019-07-26,-0.043,-1.285,2.256,0.9,0.95,-0.62,0.61,-0.85,-0.26,-0.91,0.33,-0.11,0.7,0.9525689,0.05506927,0.4282064
2019-07-27,-0.296,-1.58,2.206,1.0,1.15,-0.51,0.96,-1.13,-0.59,-0.99,0.11,0.16,0.63,0.9773456,0.02733336,0.4515923
2019-07-28,-0.451,-1.694,1.486,0.83,0.95,-0.27,0.94,-1.05,-0.7,-0.78,-0.1,0.33,0.41,1.073711,-0.01465999,0.5166847
2019-07-29,-0.777,-1.746,0.498,0.67,0.75,-0.04,0.92,-0.96,-0.8,-0.56,-0.31,0.5,0.19,1.105193,-0.06023142,0.5320253
2019-07-30,-1.08,-1.685,-0.191,0.5,0.55,0.2,0.9,-0.88,-0.91,-0.35,-0.51,0.68,-0.03,1.112963,-0.06068769,0.5180501
2019-07-31,-1.397,-1.562,-0.424,0.34,0.35,0.43,0.88,-0.79,-1.01,-0.13,-0.72,0.85,-0.25,1.10969,-0.05385249,0.5190684
2019-08-01,-1.428,-1.426,-0.56,0.17,0.15,0.67,0.86,-0.71,-1.12,0.08,-0.93,1.02,-0.47,1.100944,-0.05048898,0.563688
2019-08-02,-1.516,-1.294,-0.46,0.08,0.08,0.68,0.77,-0.6,-1.03,0.15,-0.9,0.97,-0.5,1.148333,-0.02320057,0.5876655
2019-08-03,-1.681,-1.046,-0.767,-0.01,0.0,0.69,0.69,-0.49,-0.94,0.22,-0.86,0.93,-0.53,1.174183,0.01376277,0.5803586
2019-08-04,-1.789,-0.726,-0.864,-0.1,-0.07,0.71,0.6,-0.37,-0.84,0.28,-0.83,0.88,-0.55,1.174755,0.04383793,0.5543021
2019-08-05,-1.786,-0.68,-0.289,-0.19,-0.15,0.72,0.52,-0.26,-0.75,0.35,-0.79,0.84,-0.58,1.128533,0.01916007,0.5077502
2019-08-06,-1.744,-0.775,-0.017,-0.28,-0.22,0.73,0.43,-0.15,-0.66,0.42,-0.76,0.79,-0.61,1.02126,-0.0663936,0.4069396
2019-08-07,-1.695,-0.945,-0.006,-0.41,-0.36,0.88,0.38,-0.05,-0.68,0.58,-0.87,0.87,-0.76,0.9506901,-0.1553173,0.2937835
2019-08-08,-1.559,-1.337,0.407,-0.55,-0.51,1.02,0.33,0.06,-0.7,0.74,-0.98,0.95,-0.9,0.8460258,-0.2102782,0.1824421
2019-08-09,-1.625,-1.503,0.692,-0.68,-0.65,1.17,0.27,0.16,-0.72,0.91,-1.08,1.03,-1.05,0.7512307,-0.2433379,0.1344251
2019-08-10,-1.551,-1.392,1.012,-0.82,-0.8,1.31,0.22,0.27,-0.74,1.07,-1.19,1.11,-1.19,0.6845871,-0.2384391,0.1486827
2019-08-11,-1.248,-1.221,1.329,-0.95,-0.94,1.46,0.17,0.37,-0.76,1.23,-1.3,1.19,-1.34,0.6791815,-0.2451079,0.1864303
2019-08-12,-0.98,-1.171,1.4,-0.49,-0.47,0.97,0.31,0.06,-0.66,0.71,-0.92,0.9,-0.85,0.6468329,-0.2233365,0.2063424
2019-08-13,-0.853,-0.873,1.295,-0.03,0.0,0.48,0.45,-0.25,-0.56,0.19,-0.54,0.62,-0.36,0.7243219,-0.1521617,0.2465809
2019-08-14,-0.773,-0.599,1.041,0.43,0.47,-0.0,0.59,-0.57,-0.46,-0.32,-0.17,0.33,0.14,0.902664,-0.1341774,0.3001138
2019-08-15,-0.732,-0.424,1.087,0.89,0.94,-0.49,0.73,-0.88,-0.36,-0.84,0.21,0.05,0.63,0.9888827,-0.1156684,0.2994063
2019-08-16,-0.543,-0.201,1.255,1.35,1.41,-0.98,0.87,-1.19,-0.26,-1.36,0.59,-0.24,1.12,1.028371,-0.05435794,0.3227943
2019-08-17,-0.299,-0.367,1.665,1.26,1.23,-1.1,0.52,-0.92,0.07,-1.29,0.82,-0.53,1.2,1.020849,0.05673369,0.3635488
2019-08-18,-0.228,-0.777,1.608,1.17,1.05,-1.23,0.16,-0.64,0.4,-1.22,1.04,-0.82,1.28,0.9816207,0.1010533,0.3474903
2019-08-19,-0.199,-1.089,0.853,1.09,0.87,-1.35,-0.19,-0.37,0.73,-1.16,1.27,-1.11,1.36,0.857855,0.07407498,0.2644947
2019-08-20,0.054,-1.361,0.666,1.0,0.69,-1.48,-0.55,-0.09,1.06,-1.09,1.49,-1.4,1.44,0.8056884,0.03402186,0.2074911
2019-08-21,0.002,-1.298,0.633,0.91,0.51,-1.6,-0.9,0.18,1.39,-1.02,1.72,-1.69,1.52,0.7323322,0.008188455,0.1611906
2019-08-22,-0.093,-0.741,0.511,0.48,0.1,-1.11,-0.95,0.41,1.21,-0.55,1.31,-1.35,1.03,0.7067412,0.03702647,0.1234433
2019-08-23,-0.22,-0.464,0.253,0.06,-0.32,-0.62,-1.0,0.64,1.04,-0.08,0.89,-1.01,0.54,0.685573,0.05770502,0.07420406
2019-08-24,-0.07,0.091,-0.225,-0.37,-0.73,-0.13,-1.04,0.87,0.86,0.4,0.48,-0.67,0.05,0.662003,0.03893598,0.02137379
2019-08-25,0.35,0.885,-0.242,-0.79,-1.15,0.36,-1.09,1.1,0.69,0.87,0.06,-0.33,-0.44,0.6670925,0.006365834,-0.01182295
2019-08-26,0.483,0.915,0.002,-1.22,-1.56,0.85,-1.14,1.33,0.51,1.34,-0.35,0.01,-0.93,0.7040843,0.0004350821,0.01241018
2019-08-27,0.537,0.28,0.034,-1.12,-1.39,0.88,-0.89,1.12,0.31,1.24,-0.46,0.17,-0.93,0.7038339,-0.005206736,0.02914244
2019-08-28,0.435,-0.297,-0.029,-1.02,-1.22,0.91,-0.65,0.91,0.1,1.15,-0.57,0.33,-0.94,0.6893214,-0.01833542,0.04052419
2019-08-29,0.205,-0.684,0.338,-0.91,-1.04,0.94,-0.4,0.7,-0.1,1.05,-0.69,0.48,-0.94,0.6271831,-0.03516865,0.02497719
2019-08-30,0.219,-0.701,0.799,-0.81,-0.87,0.97,-0.16,0.49,-0.31,0.96,-0.8,0.64,-0.95,0.6161888,-0.07242946,0.007149801
2019-08-31,0.246,-0.36,1.066,-0.71,-0.7,1.0,0.09,0.28,-0.51,0.86,-0.91,0.8,-0.95,0.7210886,-0.05425445,-0.01392733
2019-09-01,0.31,0.121,1.014,-0.68,-0.63,1.02,0.19,0.19,-0.6,0.83,-0.96,0.87,-0.96,0.7554238,-0.03927245,-0.04798587
2019-09-02,0.338,0.621,0.781,-0.66,-0.57,1.04,0.3,0.11,-0.69,0.79,-1.01,0.95,-0.97,0.732498,-0.03797429,-0.07070078
2019-09-03,0.262,0.974,0.988,-0.63,-0.5,1.07,0.4,0.02,-0.78,0.76,-1.07,1.02,-0.99,0.669105,0.04205327,-0.08382873
2019-09-04,0.31,0.914,1.234,-0.61,-0.44,1.09,0.51,-0.06,-0.87,0.72,-1.12,1.1,-1.0,0.6122968,0.05621826,-0.1265107
2019-09-05,0.201,0.835,0.867,-0.58,-0.37,1.11,0.61,-0.15,-0.96,0.69,-1.17,1.17,-1.01,0.5697767,0.06289429,-0.143534
2019-09-06,0.087,0.419,1.064,-0.2,-0.02,0.94,0.88,-0.51,-1.14,0.37,-1.12,1.2,-0.78,0.5031844,0.04326779,-0.156848
2019-09-07,0.371,0.258,1.114,0.18,0.33,0.77,1.15,-0.87,-1.32,0.05,-1.07,1.23,-0.54,0.4522651,0.01366593,-0.1246988
2019-09-08,0.326,0.18,1.2,0.56,0.67,0.59,1.43,-1.23,-1.5,-0.26,-1.01,1.27,-0.31,0.4494588,-0.04082486,-0.1462837
2019-09-09,0.153,0.146,1.215,0.94,1.02,0.42,1.7,-1.59,-1.68,-0.58,-0.96,1.3,-0.07,0.4589645,-0.1680418,-0.2669119
2019-09-10,0.82,0.517,1.468,1.32,1.37,0.25,1.97,-1.95,-1.86,-0.9,-0.91,1.33,0.16,0.4884948,-0.3233045,-0.3841224
2019-09-11,1.125,0.556,1.295,1.38,1.45,0.12,1.96,-1.98,-1.79,-1.01,-0.81,1.23,0.26,0.4483221,-0.4748745,-0.4684411
2019-09-12,0.887,0.498,1.051,1.44,1.54,-0.0,1.96,-2.01,-1.72,-1.12,-0.7,1.13,0.36,0.5186966,-0.5791897,-0.435348
2019-09-13,0.744,0.699,1.167,1.49,1.62,-0.13,1.95,-2.04,-1.66,-1.22,-0.6,1.04,0.47,0.5475114,-0.598915,-0.395791
2019-09-14,0.876,1.07,1.444,1.55,1.71,-0.25,1.95,-2.07,-1.59,-1.33,-0.49,0.94,0.57,0.5939061,-0.5111105,-0.282259
2019-09-15,0.63,0.84,1.619,1.61,1.79,-0.38,1.94,-2.1,-1.52,-1.44,-0.39,0.84,0.67,0.7070138,-0.4739812,-0.1641817
2019-09-16,-0.299,-0.513,1.492,1.53,1.62,-0.69,1.42,-1.71,-0.94,-1.44,0.08,0.31,0.91,0.7850057,-0.4120793,-0.03380217
2019-09-17,-0.973,-1.683,1.56,1.46,1.45,-1.0,0.89,-1.31,-0.36,-1.44,0.54,-0.22,1.15,0.8350886,-0.3611616,0.04499089
2019-09-18,-0.886,-1.72,1.24,1.38,1.28,-1.32,0.37,-0.92,0.22,-1.44,1.01,-0.76,1.38,0.8348646,-0.2876855,0.1184879
2019-09-19,-0.297,-0.642,1.026,1.31,1.11,-1.63,-0.16,-0.52,0.8,-1.44,1.47,-1.29,1.62,0.9165384,-0.2147131,0.2201481
2019-09-20,0.014,0.163,1.312,1.23,0.94,-1.94,-0.68,-0.13,1.38,-1.44,1.94,-1.82,1.86,1.072593,-0.2094387,0.2582484
2019-09-21,-0.131,0.517,1.665,0.96,0.62,-1.84,-1.0,0.23,1.62,-1.18,1.98,-1.93,1.73,1.131045,-0.2075405,0.2532638
2019-09-22,-0.135,0.62,1.519,0.69,0.29,-1.75,-1.32,0.58,1.86,-0.91,2.03,-2.04,1.6,1.120982,-0.2318748,0.2320846
2019-09-23,0.069,0.883,0.889,0.41,-0.03,-1.65,-1.63,0.94,2.1,-0.65,2.07,-2.14,1.47,1.072196,-0.2132231,0.2850199
2019-09-24,0.013,1.671,0.588,0.14,-0.36,-1.56,-1.95,1.29,2.34,-0.38,2.12,-2.25,1.34,1.013538,-0.2064203,0.3317283
2019-09-25,-0.317,1.532,0.462,-0.13,-0.68,-1.46,-2.27,1.65,2.58,-0.12,2.16,-2.36,1.21,0.9722733,-0.1890196,0.3139992
2019-09-26,-0.856,0.575,0.132,-0.22,-0.76,-1.34,-2.26,1.67,2.5,-0.02,2.03,-2.26,1.08,0.9853561,-0.1832913,0.3458393
2019-09-27,-1.471,0.021,0.466,-0.32,-0.85,-1.22,-2.24,1.7,2.42,0.08,1.91,-2.16,0.95,1.036851,-0.09461156,0.3686929
2019-09-28,-1.682,-0.337,1.306,-0.41,-0.93,-1.1,-2.23,1.72,2.35,0.18,1.78,-2.06,0.83,1.042174,-0.05634469,0.3690479
2019-09-29,-1.406,-0.441,1.828,-0.51,-1.02,-0.98,-2.21,1.75,2.27,0.28,1.66,-1.96,0.7,1.015016,0.03182597,0.4234483
2019-09-30,-1.473,-0.44,0.633,-0.6,-1.1,-0.86,-2.2,1.77,2.19,0.38,1.53,-1.86,0.57,0.9665709,0.1693983,0.4966528
2019-10-01,-1.398,-0.408,-1.802,-0.46,-0.95,-0.84,-1.99,1.57,2.01,0.28,1.45,-1.73,0.59,0.9279251,0.2524016,0.5368981
2019-10-02,-1.077,-0.537,-1.432,-0.33,-0.8,-0.83,-1.79,1.37,1.82,0.18,1.36,-1.6,0.62,0.9796758,0.2738374,0.6183133
2019-10-03,-0.975,-0.356,-1.039,-0.19,-0.64,-0.81,-1.58,1.17,1.64,0.08,1.28,-1.48,0.64,1.047003,0.2386498,0.6173139
2019-10-04,-0.856,0.218,-0.753,-0.06,-0.49,-0.8,-1.38,0.97,1.45,-0.02,1.19,-1.35,0.67,1.133319,0.1594471,0.554823
2019-10-05,-0.625,0.752,-1.026,0.08,-0.34,-0.78,-1.17,0.77,1.27,-0.12,1.11,-1.22,0.69,1.081199,0.03744093,0.4468962
2019-10-06,-0.122,0.805,-1.237,0.05,-0.37,-0.73,-1.16,0.77,1.24,-0.08,1.06,-1.18,0.64,1.01013,-0.1146682,0.3740509
2019-10-07,0.344,1.106,-1.58,0.02,-0.4,-0.68,-1.15,0.78,1.2,-0.05,1.01,-1.14,0.59,1.051836,-0.1645675,0.3599171
2019-10-08,0.045,1.162,-1.87,-0.02,-0.43,-0.64,-1.14,0.78,1.17,-0.01,0.96,-1.09,0.55,1.059746,-0.1304957,0.3640285
2019-10-09,-0.524,0.827,-1.968,-0.05,-0.46,-0.59,-1.13,0.79,1.13,0.02,0.91,-1.05,0.5,1.049934,-0.04977321,0.4343388
2019-10-10,-0.829,0.44,-1.694,-0.08,-0.49,-0.54,-1.12,0.79,1.1,0.06,0.86,-1.01,0.45,1.138911,0.04203002,0.5220558
2019-10-11,-1.112,0.769,-1.375,0.1,-0.28,-0.66,-0.98,0.61,1.04,-0.12,0.92,-1.02,0.59,1.104062,0.1357618,0.5698997
2019-10-12,-1.066,1.188,-1.21,0.29,-0.07,-0.78,-0.83,0.43,0.97,-0.3,0.97,-1.03,0.72,1.061104,0.2361308,0.6382831
2019-10-13,-0.799,0.742,-0.828,0.47,0.13,-0.89,-0.69,0.25,0.91,-0.49,1.03,-1.03,0.86,1.062757,0.2863567,0.6399826
2019-10-14,-0.446,0.427,-0.253,0.66,0.34,-1.01,-0.54,0.07,0.84,-0.67,1.08,-1.04,0.99,1.100854,0.3242066,0.6200979
2019-10-15,-0.544,-0.284,0.661,0.84,0.55,-1.13,-0.4,-0.11,0.78,-0.85,1.14,-1.05,1.13,1.043027,0.2989606,0.5860232
2019-10-16,-0.578,-0.572,1.136,0.46,0.13,-0.95,-0.75,0.31,1.0,-0.49,1.1,-1.11,0.9,1.034974,0.2672537,0.5668691
2019-10-17,-0.702,-0.565,1.079,0.09,-0.29,-0.76,-1.11,0.72,1.22,-0.13,1.07,-1.17,0.67,1.111539,0.2613494,0.5529197
2019-10-18,-0.843,-0.817,0.875,-0.29,-0.72,-0.58,-1.46,1.14,1.43,0.23,1.03,-1.24,0.43,1.191655,0.2528169,0.6213933
2019-10-19,-0.866,-1.103,0.369,-0.66,-1.14,-0.39,-1.82,1.55,1.65,0.59,1.0,-1.3,0.2,1.254992,0.2623857,0.7074847
2019-10-20,-0.808,-0.947,0.115,-1.04,-1.56,-0.21,-2.17,1.97,1.87,0.95,0.96,-1.36,-0.03,1.257702,0.2777916,0.7554079
2019-10-21,-0.888,-0.497,0.098,-1.16,-1.63,-0.03,-2.09,1.97,1.73,1.07,0.78,-1.18,-0.2,1.216853,0.2908592,0.7603452
2019-10-22,-0.993,-0.207,-0.011,-1.27,-1.7,0.15,-2.01,1.97,1.59,1.19,0.59,-1.01,-0.37,1.142768,0.3061273,0.7554662
2019-10-23,-1.07,-0.317,0.039,-1.39,-1.78,0.32,-1.92,1.96,1.46,1.32,0.41,-0.83,-0.55,1.112158,0.3215019,0.7579371
2019-10-24,-0.847,0.008,-0.038,-1.5,-1.85,0.5,-1.84,1.96,1.32,1.44,0.22,-0.66,-0.72,1.13706,0.3553587,0.7618878
2019-10-25,-0.527,0.75,-0.418,-1.62,-1.92,0.68,-1.76,1.96,1.18,1.56,0.04,-0.48,-0.89,1.178046,0.4440564,0.7925437
2019-10-26,-0.682,0.458,-0.62,-1.48,-1.73,0.77,-1.42,1.66,0.85,1.46,-0.17,-0.22,-0.94,1.219623,0.5134339,0.7921677
2019-10-27,-0.924,-0.808,-0.729,-1.34,-1.54,0.87,-1.09,1.36,0.52,1.37,-0.38,0.04,-0.99,1.216961,0.5543671,0.7968082
2019-10-28,-1.042,-1.71,-0.771,-1.21,-1.35,0.96,-0.75,1.07,0.19,1.27,-0.58,0.31,-1.03,1.200541,0.6002539,0.8050115
2019-10-29,-0.942,-1.736,-0.816,-1.07,-1.16,1.06,-0.42,0.77,-0.14,1.18,-0.79,0.57,-1.08,1.164297,0.5837091,0.7838815
